wallet,num_txns,num_deposits,num_borrows,num_repays,num_redeems,num_liquidations,total_deposit_amt,total_borrow_amt,total_repay_amt,repay_ratio,activity_days,score
0x02da3599bfcda5a872b1b7158210369579f795ab,1,1,0,0,0,0,1.040765,0.0,0.0,0.0,1,16
0x02da983db0d963407f2e95ae60df3bd648c8a92a,2,2,0,0,0,0,2.2,0.0,0.0,0.0,6,35
0x02dabc929961b484b6e41edbe3c25b97f870f507,1,1,0,0,0,0,1004448835575.7915,0.0,0.0,0.0,1,285
0x02db6d1adc9e057240ec42dc7bb952a254534ebf,1,1,0,0,0,0,1.950274,0.0,0.0,0.0,1,19
0x02db807be71c8ffcaf8c69aa313292d382d69dd9,1,1,0,0,0,0,100267251379.53307,0.0,0.0,0.0,1,262
0x02dbd1aa375c7d00ecf1de198158ffa332110d47,4,2,0,0,2,0,114994536448198.97,0.0,0.0,0.0,27,365
0x02dbd660e8ee9d7b7fa41bb28434e6f9ceb66989,2,2,0,0,0,0,2.2,0.0,0.0,0.0,6,35
0x02ddab581f06982cafddb23502714e485aa96df2,3,1,0,0,2,0,117.221847,0.0,0.0,0.0,13,80
0x02debfb86afb43492c458869bd7904a897f08237,256,94,70,85,7,0,75135814906202.66,831000000004444.5,651496617638764.1,0.7839911162879418,56,1000
0x02e030f6975cc1cbda531b11ae4fd7ec698600c7,1,1,0,0,0,0,249616680763431.53,0.0,0.0,0.0,1,340
0x02e052679578006663d478fae910081209b4026c,2,2,0,0,0,0,20000000000.0,0.0,0.0,0.0,1,248
0x02e07cc7e01b1ca69c0a6de55bfd9b99a8f0af3a,49,20,2,19,8,0,177830585613003.78,29000.0,29165.090015,1.005692759137931,86,772
0x02e11fa8415aa760fff68f184fc1dd5f95aefb88,1,1,0,0,0,0,1.111606,0.0,0.0,0.0,1,16
0x02e14b3e880efd1cb8a504540d31d91ca311280c,166,81,32,15,38,0,4.7203567331655096e+16,1.0458548255711582e+16,3189183994323407.5,0.3049356293385884,101,853
0x02e27435247f11adf8c7544af31dd6098677ea3f,2,1,0,0,1,0,1250.0,0.0,0.0,0.0,1,82
0x02e29372ef6a6f563cc7fcdd78c1b6064b502eb6,2,1,0,0,1,0,1631970000000.0,0.0,0.0,0.0,12,310
0x02e29a42993eb150ccf30ec2bb3dca160d763c89,1,1,0,0,0,0,6621999098.14186,0.0,0.0,0.0,1,235
0x02e2b3f9e177e918e67e25b1a1b6a739049f9e22,4,4,0,0,0,0,2.1552189999999998,0.0,0.0,0.0,7,40
0x02e2e0296a3caee924b900b69f7b3ebd16729ecc,43,21,6,8,8,0,9215665409677988.0,90431009048.83205,90445574922.79459,1.0001610716734861,44,791
0x02e35b8e24f99002f568f5916de89874197f7a06,90,54,16,8,12,0,3.3162626669878084e+16,2.96495e+16,2.967834332427508e+16,1.0009728098037094,79,904
0x02e4ac7c366cf7320bc78b816b162b26d605a4bd,10,5,1,2,2,0,61673049238341.84,2546662312084263.5,5122080457046384.0,2.0112915767204025,78,984
0x02e51d6ce16201a28eaa7de9c8c4bfed25b4b081,112,35,26,20,31,0,554124469731757.6,8741419032683784.0,7742268057437050.0,0.8856992244038465,47,867
0x02e60b50d9788a17055afec468b5d17a38b6bd9d,104,29,41,15,19,0,1427098340184118.2,250307827224758.78,2170.577603,8.67163295317559e-12,19,586
0x02e6277d21ba364845200b883a7a230f173122a8,102,36,10,11,45,0,7.893587001924021e+16,1.6014725614636598e+16,14735079364344.621,0.0009200956493989227,56,633
0x02e662fc8e76fe69ef0bea015f0913590d2769c0,1,1,0,0,0,0,1.009782,0.0,0.0,0.0,1,15
0x02e6cec9cf4d077956d9b2b2ed8175aad46fc809,1,1,0,0,0,0,1.059202,0.0,0.0,0.0,1,16
0x02e75b9654e0d0711b877120c7e1a86b2592e380,2,2,0,0,0,0,542697000.0,0.0,0.0,0.0,2,216
0x02e7f65e93b4730c3092412e3db85648797316f9,3,1,2,0,0,0,10000000000000.0,4035454719179.9995,0.0,0.0,5,323
0x02e883c27f8fd486e8d17049c58fc0469716c04e,1,1,0,0,0,0,1.110052,0.0,0.0,0.0,1,16
0x02e96833fa23f6d8676c5f55ecdf46444bcce438,4,2,0,0,2,0,17900000000000.0,0.0,0.0,0.0,43,351
0x02e9d2239578bd27634659f59fae4df9bac4076d,3,2,0,0,1,0,128824318831517.81,0.0,0.0,0.0,103,377
0x02ea60c42a1ed137b04eb4206977a8504b4c16d5,1,1,0,0,0,0,0.008015,0.0,0.0,0.0,1,9
0x02ead283625fb1016a8d50d3f94205f7f90dba20,1,1,0,0,0,0,1.066374,0.0,0.0,0.0,1,16
0x02eb1a315972d427f890b81fe062aa7aae9bc6bb,14,4,2,3,5,0,101120000000252.53,18714000000000.0,18714000001299.74,1.0000000000694527,57,691
0x02eb1d753bea18fd83562467a321dcd88d9773f1,32,7,6,9,10,0,1025505310345970.8,1000000000004720.0,1000692400156796.4,1.0006924001520732,78,753
0x02eb2ee0867dc3dfaa3862d0cc86984b6aada907,37,12,9,2,4,10,2043431044069597.8,1235000000001330.0,549114003751966.75,0.4446267236853242,31,0
0x02ebc38f9ddaebc16f4a2f4e9c90cee0b9eac910,32,7,12,10,3,0,2707117261944633.0,17005.0,17018.986485,1.0008224925022053,78,763
0x02ebdd4d10b91e3018c0706a39a02c5fe1c893ef,4,1,1,1,1,0,4111000000000000.5,899000000000000.0,899000000000000.0,1.0,1,674
0x02eca8cc78b7d30c1ac5e16988ed2c8a9da658d6,167,32,21,71,43,0,1.2125723033923584e+19,9.008065000022918e+18,2.013960877596733e+18,0.22357308451832986,139,889
0x02ed7efb3115fcbc0dd488a03eba6218857a2a75,4,2,0,0,2,0,8550000000001.902,0.0,0.0,0.0,62,347
0x02eda208efc7d92efeaf7418833c3081a42dd3a1,6,1,2,2,1,0,3000000000000.0,200.0,200.001734,1.00000867,1,606
0x02ee19a0a14b494ba9411c5bbba18931195fd51b,1,1,0,0,0,0,25000000000.0,0.0,0.0,0.0,1,248
0x02ee663daf3bd6ab80be2e8b0f54abc8721b7d68,1,1,0,0,0,0,1100000000000.0,0.0,0.0,0.0,1,286
0x02ef87478ec4a04f0dacc721f254084ed3772600,1,1,0,0,0,0,32000000000.0,0.0,0.0,0.0,1,250
0x02efac30f1619d817d6ffb28f54ed3647404235e,5,1,0,0,4,0,1885.178004,0.0,0.0,0.0,65,127
0x02efc83a645d9db930e3d4db3824f831faecd82b,2,1,0,0,1,0,400.0,0.0,0.0,0.0,1,70
0x02efeda00025e73209ea07c51a2277de0f71ed53,2,1,0,0,1,0,9000000000.0,0.0,0.0,0.0,11,258
0x02f01b3f6166ba12150e4d1d8df5ccc9cb524f07,2,1,0,0,1,0,495.828785,0.0,0.0,0.0,1,73
0x02f0e7c42da6ae4eea04c1df5f83f8178d33cc0b,10,5,1,2,2,0,2638973022004588.0,6.0,6.000664,1.0001106666666668,70,717
0x02f11fe7a88805f3afbe76f28d0ee7b090d4e99b,130,52,28,28,22,0,3.0050396232268864e+17,4899185502116051.0,4901763492948738.0,1.0005262080465362,67,1000
0x02f176449675d72dbf1d33a1078e631743fe048e,1,1,0,0,0,0,190000000000000.0,0.0,0.0,0.0,1,337
0x02f17bf76592833beb2418f8246d433f7e4d6fed,2,1,1,0,0,0,1500000000000.0,690000000000.0,0.0,0.0,1,291
0x02f202fe714eadef1a33dc3d85de9b367d77426a,1,1,0,0,0,0,91083721.320456,0.0,0.0,0.0,1,192
0x02f21b7c148d5fc587a285d2f538f29c36176e52,11,6,5,0,0,0,1.030591353423174e+16,21500.0,0.0,0.0,19,420
0x02f277795b12cf2010b7e77298ce29370d392409,19,7,0,0,12,0,3363771250534558.5,0.0,0.0,0.0,59,436
0x02f384dc0539ff16b820239004d25dae1e3adf96,2,1,0,0,1,0,211265982141.66425,0.0,0.0,0.0,1,271
0x02f494a93a9e172722849643ce2f070e92a7baea,1,1,0,0,0,0,100084140373.57045,0.0,0.0,0.0,1,262
0x02f4a8a87c4458ee03e65a539a13d52d2925335f,1,1,0,0,0,0,106400000000.0,0.0,0.0,0.0,1,262
0x02f4e1f34fcfe2f52139f3e5920fcfad5a1a8b94,1,1,0,0,0,0,1.030089,0.0,0.0,0.0,1,16
0x02f4f3130d02314a16dc81e040a2aa32c8a2b16a,32,3,10,8,11,0,129403971787087.88,3000000000047500.0,46929.073007,1.5643024335418987e-11,38,425
0x02f5203e90d85ed83700e43dbe2b42d842b33d83,2,1,0,0,1,0,4000000000000000.0,0.0,0.0,0.0,1,370
0x02f60da35d5759299b1c4e3b22c7152b318f5664,4,3,1,0,0,0,57000000005.0,3500000160.906785,0.0,0.0,33,290
0x02f6129b12fbf83b4457c57050b51de97ce8276b,2,2,0,0,0,0,3267251217629.749,0.0,0.0,0.0,5,310
0x02f70f05c3a430d0da5e1a5bf45e8dddfaf8b0a8,13,5,3,3,2,0,450265539161625.25,731.934473,351.95327399999996,0.48085352853710983,21,538
0x02f7467aecaae0863706f954c7adfe47b5e5f538,15,5,4,4,2,0,92320001420205.61,302.139709,271.2452,0.8977476045692492,32,655
0x02f84f7c168cfda125318a1405f747bcf7eacf44,1,1,0,0,0,0,1.554127,0.0,0.0,0.0,1,18
0x02fa46ca85874d0e24d6fbfa776f3195240ec6d5,3,3,0,0,0,0,1001191469000.0,0.0,0.0,0.0,4,298
0x02fa9380115eeefccd18f91ff806d3d8e3725b32,23,4,4,5,10,0,12211355526417.975,544532820264352.1,544889649966630.94,1.000655295124554,25,680
0x02faf4316dcb9330751f3677436aa849aa93851b,248,46,63,72,67,0,4.659430125965589e+16,4.5302525229793224e+16,4.951782998000475e+16,1.093047898076978,118,1000
0x02fafec4c577431e5229f01df088cb699a7cc691,22,9,4,2,7,0,22210280321329.004,1001183605727.0,1183609836.5132709,0.001182210565317641,23,383
0x02fbe024637327931e70262658854cfdebefec92,1,1,0,0,0,0,1.045237,0.0,0.0,0.0,1,16
0x02fc557009ff92edbac5bc4c94a989b24008a21f,5,3,1,0,1,0,239282101103424.7,21437174547582.22,0.0,0.0,35,376
0x02fc75ad4ae6105dc1feec29f49e56347a859c65,40,11,11,6,12,0,1454228335459572.8,661110000000377.9,661259468931105.0,1.000226087838222,48,768
0x02fd763b2c3ccb4ed333ed780cfba62b9b65f675,1,1,0,0,0,0,3909631981.653491,0.0,0.0,0.0,1,229
0x02fdb206bba3e5a61d8c5730c79a21f3caa78276,1,1,0,0,0,0,1.108272,0.0,0.0,0.0,1,16
0x02fe4d3a1b36a009941d1a136821ca368255bf76,1,1,0,0,0,0,108600000000.0,0.0,0.0,0.0,1,263
0x02ffad0f8125e76bf4467d78139f1eb0b60f2b8c,2,1,1,0,0,0,37700000000.0,5000000000.0,0.0,0.0,1,254
0x02ffb9b4bbc29f9a59b20c541d369c5add62a5a3,250,56,40,28,126,0,1713500000579287.5,2.8284656053709676e+16,2.826100867531568e+16,0.999163950293435,80,1000
0x0300f68f3c30e4655650d99c845a95e39875b75f,14,3,5,4,2,0,6158866494158227.0,4.881207535345358e+16,4.345380342370084e+16,0.890226508687596,14,685
0x030138d2f5f2757daae2fbb8dfd18870ea908881,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1,8
0x030163c3ecc06f0a41c11ee74e3ea2a6086ad3e4,7,4,0,0,3,0,141270769187.34644,0.0,0.0,0.0,3,284
0x0302147a27780e6b3ce7ec44db979b653d02c921,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1,8
0x0302174ee723a5a094f78877caf6cc1ae1c90533,5,0,0,0,5,0,0.0,0.0,0.0,0.0,1,16
0x030252c314d52af695fdb0176942dec4566b6bb7,1,1,0,0,0,0,1.547959,0.0,0.0,0.0,1,18
0x0302e30a5a3a471f99fde37bfa52d3be463461d9,2,1,1,0,0,0,28700000000.0,5000000000.0,0.0,0.0,1,251
0x0302f495deee51627014e73e3b5f937fbdfb2680,6,2,1,1,2,0,6214.235399,2761.882435,2761.883554,1.0000004051584477,1,406
0x030347c0ef50f625e3172ddeabb921067e85730c,49,34,5,4,6,0,997500000034214.8,51990.912,52024.65797100001,1.0006490744190064,71,786
0x03038ac3f9bc2f1ba227a7e3b42fbd1f376efcf9,2,1,1,0,0,0,100000000000000.0,30.0,0.0,0.0,1,333
0x0303df66b608496531b49940f19db4c024791454,1,1,0,0,0,0,556001496.446744,0.0,0.0,0.0,1,210
0x03051aba8bbf9fc5d38ac4554bfae1e84b9dd8ca,5,2,2,0,0,1,75252240446.71349,18000000.00016,0.0,0.0,28,194
0x0305a736ce98f8768c5e927dfa15d0b04517a621,1,1,0,0,0,0,12000000000000.0,0.0,0.0,0.0,1,310
0x0305cc8c9cc1a0b1ff881cee4621873fe6f9f8e0,1,1,0,0,0,0,1300000000000.0,0.0,0.0,0.0,1,287
0x0305cf6d8af11679eee6aa68c528ed25f837aa4f,26,10,1,5,10,0,1.5553833358745846e+16,9500000000000002.0,8927339556492490.0,0.9397199533149988,35,742
0x0306588e0deb5dfd0afc70ad227aaa8551deaf25,2,1,0,0,1,0,9260.018945,0.0,0.0,0.0,1,102
0x030745377d953913b2af2a64d961287ff800f7e0,40,13,9,9,9,0,584369327038314.8,222879422574.5118,222879899607.08688,1.0000021403168116,7,740
0x030888e8fe9f0cbe3ff04c0fda1c0954c6b68822,17,2,4,6,5,0,6128811527.246236,153.427988,279.932774,1.8245222247195212,7,827
0x0308e74c4971077380b748fd6bc0164a775386e3,2,2,0,0,0,0,8224199367.296589,0.0,0.0,0.0,1,239
0x03090a4006197538241dca9b635c9ad149d9097f,1,1,0,0,0,0,1.23971,0.0,0.0,0.0,1,16
0x0309146e7b8baefa23f193632ef74602768af954,329,113,62,57,97,0,1.067117633831294e+16,2221912885230557.2,2222096136442716.0,1.0000824745260612,54,1000
0x030a031d24ff4fdf49d42328a9f75aaced335570,1,1,0,0,0,0,6232829555.55296,0.0,0.0,0.0,1,234
0x030a5e099482bab2259b3aa2afe176251a6280ef,1,1,0,0,0,0,20000000000.0,0.0,0.0,0.0,1,246
0x030adc0b63a946d3c161f49c8f4d25a526b903b7,14,3,9,2,0,0,1801025519321547.2,2893560580220921.0,96000000000000.86,0.03317711772002069,31,423
0x030b67dac665e0dae36951c5a69a639c7a8492e0,1,1,0,0,0,0,0.0005,0.0,0.0,0.0,1,8
0x030cb7762dacad0e55e38eb6685d7923c68d7113,1,1,0,0,0,0,1.1,0.0,0.0,0.0,1,16
0x030ccddbf7666d9f7f3bf97a920986a8a309957e,1,1,0,0,0,0,9.8e-05,0.0,0.0,0.0,1,8
0x030d0a4232b1ff4668858ae2c3d1ccffe08dc215,1,1,0,0,0,0,1.107591,0.0,0.0,0.0,1,16
0x030d4aa68030591cfd14814f6505ba6f57802c96,1,1,0,0,0,0,100312963914.30457,0.0,0.0,0.0,1,262
0x030d9f55c7f7589034b829a87bf3bd84d6682a18,43,4,15,11,13,0,300000000000000.0,2210000.0,2212940.298469,1.0013304517959276,56,760
0x030de328e6a4855412279780172507240c4c7175,1,1,0,0,0,0,107200000000.0,0.0,0.0,0.0,1,262
0x030de3de170036c537b1f7bf6f983220464abe1c,112,53,21,16,20,2,2.937884922964935e+16,189030147905998.22,19178.616531,1.0145797770066408e-10,80,447
0x030ded6654f0ff272eb93151ee98bdce379f266b,9,8,0,0,1,0,728560600000699.4,0.0,0.0,0.0,50,399
0x030e371d56829ea5777c07d970484d03920091f9,1,1,0,0,0,0,100000000000.0,0.0,0.0,0.0,1,262
0x030e691d39e2dda9ffb32de5f49fdbf9f590ef00,6,4,2,0,0,0,2554095529.132912,400000000000.0,0.0,0.0,25,261
0x030f8726b8dfc17b9d505a21e8f7a87815e33848,29,21,0,0,8,0,1.3128816237882528e+16,0.0,0.0,0.0,70,471
0x03105f295874820c5939e2f27602c9478b94969d,72,72,0,0,0,0,260000000.00045997,0.0,0.0,0.0,23,369
0x03116a2824b26d29e4f8f41555e674b679583402,3,2,0,0,1,0,6202130528.403717,0.0,0.0,0.0,9,254
0x0311ee008aaec2f8fede60d56207512b7f0d0802,1,1,0,0,0,0,1.104788,0.0,0.0,0.0,1,16
0x031291aa04a24e90fa704ae1a51598944c55de4a,53,32,20,0,1,0,6.299714974396705e+16,313315.85745,0.0,0.0,22,524
0x0312fa145990146d456380d66ea495a7d014fc86,2,1,1,0,0,0,10000000000.0,5011158065.007516,0.0,0.0,1,241
0x03146c86fd6737a8ca454dd8dbccd43284e133d2,3,2,0,0,1,0,230400574742997.03,0.0,0.0,0.0,3,350
0x0314732f2aeb62651ce2f1712e51300aa6e1676e,2,2,0,0,0,0,2.858053,0.0,0.0,0.0,8,39
0x03148673c88d563193fea07d9fb373234e67386a,1,1,0,0,0,0,7137522745.789151,0.0,0.0,0.0,1,235
0x03148e5d55d5a2382c644e78910d13cdb7218235,11,5,2,1,3,0,1430487653593771.5,69000000350.0,69046899862.00957,1.0006797030691545,78,714
0x0314d69c14328bed45a45f96a75400f733164e13,162,134,4,3,21,0,8650164506241764.0,200000000346.2,200038085209.34198,1.0001904243153803,15,1000
0x03158305104b385e1a566fa7153dfb13da15f410,20,9,1,1,9,0,1449345437016563.8,18.259987,18.261108,1.0000613910623266,31,723
0x0316187ad162d7c5be2f7112662e353c85b6384b,1,1,0,0,0,0,348146979.536067,0.0,0.0,0.0,1,205
0x03161e579198971cff2dd1769da7758e34b6976c,4,1,1,1,1,0,2.1309e+16,6969.0,6969.0,1.0,1,690
0x03169fa2a2113de2c90b4823cf8eb7541061d6f0,5,3,2,0,0,0,7000139932746.531,5500.0,0.0,0.0,18,335
0x0317ecb39406e23837b8b1aad06bc43f10c1be08,4,1,1,1,1,0,1000000000000000.0,500.0,500.0,1.0,1,660
0x03180215daa2759cbc86f2e487b25cca2883566d,1,1,0,0,0,0,7603670000000.0,0.0,0.0,0.0,1,305
0x03188444e0ec5e63d99350baedd479ebcab82f63,430,198,79,82,71,0,3103403794756371.5,3606780277032616.0,2000862183282141.2,0.554750228624489,98,1000
0x0318b7bf3433dc91fdd0c749b88855f076efd5d5,103,24,34,16,29,0,2.6672521851407996e+16,2.430009733824293e+16,3408669231110846.0,0.1402738920615911,77,669
0x0318ccfbfae5e2c06b2f533a35acecea13b9909f,73,25,20,20,8,0,2023333667260086.2,350000000001550.2,200211182265484.88,0.5720319493274232,27,703
0x0318dcf3b0bba28d13e67d6ce8f32eadad011512,2,1,1,0,0,0,10000000000.0,0.002,0.0,0.0,1,241
0x0319f328205f66b18ef279c18efa3e3839c005f1,1,1,0,0,0,0,1.296233,0.0,0.0,0.0,1,17
0x031bc036ec5106ea4f2ca5921d5370a21171a123,4,1,1,1,1,0,1.0,0.2,0.200148,1.00074,8,337
0x031c0b7a301322382ec7ab6af873dd9732e3d6e1,1,1,0,0,0,0,93400000000.0,0.0,0.0,0.0,1,261
0x031c0e3d66bdb6cad82b7f9efe20d00b55d785b3,1,1,0,0,0,0,512743472.952707,0.0,0.0,0.0,1,209
0x031c7807637ecec27d158bd4156c954e682a2f54,93,26,3,59,5,0,6081350167731620.0,411447.520661,414574.443754,1.0075998102697923,30,886
0x031c84828a86616270ce4b5b2b8b1d73cbe55b01,1,1,0,0,0,0,383652369142365.5,0.0,0.0,0.0,1,344
0x031cdab9bbf52b9000f023c3197fdaef8f6a4989,5,3,0,0,2,0,60000000000395.67,0.0,0.0,0.0,39,364
0x031d132adc8141130bd55be6583edded884497f4,44,27,6,5,6,0,868297633883732.0,828.489231,409.23042,0.4939477843375854,51,619
0x031d2da6a39dfe83c314df7c2e7a74bfad01773b,7,4,2,0,1,0,2000000000001.1206,1604054752602.4631,0.0,0.0,29,331
0x031d7542ff2c60947b0959a87df1e9b3337d3667,1,1,0,0,0,0,678000000000000.0,0.0,0.0,0.0,1,350
0x031f2e22d9a20142ba0c809577e0003c9a3b1ec2,2,2,0,0,0,0,2.377704,0.0,0.0,0.0,1,23
0x031f584479760bf6a0e6e3246cceadb6e4d66bc0,14,8,2,1,1,2,2795993986568439.5,1000.0,204.480693,0.204480693,105,291
0x03205689ad8d8e3838e244f925cf888275ac01c6,54,29,9,3,13,0,2109114482291501.0,1400.0,848.854135,0.6063243821428572,83,687
0x032075ac7644068531c4b13595f092eb99920416,5,1,0,0,4,0,1.579796,0.0,0.0,0.0,57,60
0x0320f12e5c7cb57029a9d4e1655e17f29866e478,1,1,0,0,0,0,7348508578471203.0,0.0,0.0,0.0,1,374
0x032140da0856e068fc916fd5a369a33561419dd9,1,1,0,0,0,0,1120000000000.0,0.0,0.0,0.0,1,286
0x0323965dc531ecc76511a24dafca4a502533917b,6,2,1,1,2,0,7200.0,100.515187,101.309742,1.0079048253673348,52,442
0x032401f44bba316be8161251c16c45e07ee0d203,2,2,0,0,0,0,25538187772.889923,0.0,0.0,0.0,21,274
0x03240c50823411981a719e3f59b12476d653e67f,1,1,0,0,0,0,3.3040507839308576e+16,0.0,0.0,0.0,1,389
0x032419aad03e8a7520b0650620e14310cefa5dfa,2,2,0,0,0,0,12725320224.166973,0.0,0.0,0.0,2,247
0x03244eaa7a5eeb5322527ce489aca1a5426b3755,2,2,0,0,0,0,2000000000000.0,0.0,0.0,0.0,8,309
0x03247269bad6aa35ef79ff7f674d714c64d26611,29,14,6,3,6,0,231033437738.0611,100000000000244.11,100957251727109.48,1.0095725172686303,90,667
0x0324c205a0a2b21d7591cef3e198e103990b1457,2,1,0,0,1,0,1.0,0.0,0.0,0.0,1,17
0x03251ae9065a02d50230e02b137265157e101c20,3,2,1,0,0,0,1.5e+16,4000000000000000.0,0.0,0.0,1,385
0x03253b687deaa44f5a9df0005a7163db65413e01,1,1,0,0,0,0,100286800939.60062,0.0,0.0,0.0,1,262
0x03270912905f63b1b2b99b9a520a86810aa07f89,17,5,3,2,7,0,1319649236781.8955,1500.0,501.075204,0.334050136,28,446
0x0327344015c02e55ce6f13f90cc132da5d98cd52,2,1,1,0,0,0,100000000.0,10000000.0,0.0,0.0,1,195
0x0327d880665d0a65bc578a82e9d83f21b993756c,146,72,34,10,30,0,9.739315694241152e+16,3.007635963615724e+16,25867.092807,8.600473301929487e-13,72,726
0x032829e7678891e08aab091f6127f07639bcb26d,2,2,0,0,0,0,485320.324089,0.0,0.0,0.0,7,155
0x0328938eda94f1ad9f62e71a56c4387835ceb62d,1,1,0,0,0,0,97420418.856414,0.0,0.0,0.0,1,192
0x03289bb5b77a418cfbadec78a7c206b1eb6444c5,17,7,3,3,4,0,354170186882916.0,301.130786,297.424198,0.987691102430158,59,706
0x032936b50b7c50a2008bfbfc70567a5dfa00a7e6,1,1,0,0,0,0,92300000000.0,0.0,0.0,0.0,1,261
0x032945f825c2c9ffb445a2de02513b811554df46,2,2,0,0,0,0,2.2,0.0,0.0,0.0,6,35
0x0329ca0125055eb93a8fbe5913e299ea99cb49f9,1,1,0,0,0,0,3371875.569913,0.0,0.0,0.0,1,159
0x032a2386566db1e1558904e3ff9f8f90acdd98ed,2,1,0,0,1,0,1.5222e+16,0.0,0.0,0.0,1,383
0x032b2f80d52e2873094d820b7befc15c294c6e65,2,1,0,0,1,0,10883.0,0.0,0.0,0.0,1,103
0x032bb3d64f289e35ec8642c9bf2bdad7d73529d0,7,3,3,1,0,0,1043000000.0001,1000000000.0002,0.0001,9.999999999998e-14,1,228
0x032c00db90f28a81163b313cf1bc92247f2ed67e,1,1,0,0,0,0,900000000000000.0,0.0,0.0,0.0,1,353
0x032c4db5f7434fb9e0ea85ccbbff1fa2d7c9d8aa,2,1,1,0,0,0,10000000000.0,0.002,0.0,0.0,1,241
0x032c56e52d2cd8be4256cba3c631931d1e3b07cb,37,10,4,2,21,0,1679502208013360.0,1200.0,1200.6730969999999,1.0005609141666665,98,770
0x032ddfdf432eb4c97faf50a3d7fe1898e4e123a6,2,2,0,0,0,0,2.029393,0.0,0.0,0.0,6,34
0x032f074dddcb996b0da95402800653a1c1c5bf37,3,1,1,1,0,0,500000000000.0,280296281894.6445,280296281894.6445,1.0,1,582
0x032f904c1f675add398dcb3733acf36b84b79c95,108,35,28,24,21,0,1.6562693861070912e+17,1.6274000000010797e+17,1.3275952727428797e+17,0.8157768666228333,30,891
0x0330056b009539f120717f6ff4d823c3ce2cbf63,1,1,0,0,0,0,1.094457,0.0,0.0,0.0,1,16
0x033026f0aa842c3323d02e5974c51d38c8056178,4,2,0,0,2,0,6.1483799999999995,0.0,0.0,0.0,79,71
0x0330d6432c963f761eaa5a7567ea161027cc36d3,1,1,0,0,0,0,1.10752,0.0,0.0,0.0,1,16
0x03310baf844bfe66aadd339c73f9229f35aa4c6d,203,87,59,24,33,0,4.4471890541051407e+18,1.897823170688777e+18,5.985404706092593e+17,0.3153826340902092,72,972
0x033185ecc07fe116859d5fc721802d724b85c4e7,19,5,3,5,6,0,351360341350069.9,210436381070069.88,210436805778122.88,1.0000020182254172,11,697
0x03318cdf6bcc6ab97814029ed0324d101ed0c921,1,1,0,0,0,0,100000000000.0,0.0,0.0,0.0,1,262
0x0331c1ce75f315a49849be77b6a37b1959ebb1eb,4,2,0,0,2,0,62872614440.68572,0.0,0.0,0.0,46,295
0x0332be92c16b30591296507a665a164c4966b425,2,1,1,0,0,0,50000000000.0,10000000000.0,0.0,0.0,1,257
0x0332d875f3fc0475474548dcf29f23591cb14d29,2,1,1,0,0,0,10000000000.0,0.002,0.0,0.0,1,241
0x0333a10f65956afcbd633c517c2a6dd3ced00a40,9,2,2,3,2,0,90000.0,3.0580529570465616e+16,3.058204854905374e+16,1.0000496714285023,1,439
0x0333fbf46d16ea6d26c6a09503cc3c0c1e7c95c8,3,2,1,0,0,0,1000000000001.3392,1.0,0.0,0.0,25,314
0x033466da370e828b957754b75a1370506d0de739,1,1,0,0,0,0,1.109124,0.0,0.0,0.0,1,16
0x0334e081f088642f7628030bc6b28289495c5400,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1,8
0x0334eca378b5c3ca56c8cbef990eec2e3a30a7cf,33,16,10,1,6,0,3071541310382.4946,9200.0,600.000038,0.06521739543478261,70,415
0x03352f97e46d751d978c0293f0e51d53b6959599,1,1,0,0,0,0,1.999699,0.0,0.0,0.0,1,19
0x03356060622b057978f616a26ebb2967a73625ec,1,1,0,0,0,0,2098253317900000.0,0.0,0.0,0.0,1,361
0x0335a3481a074ead996574587714af349a114013,13,1,1,2,9,0,997.16,500.0,500.375937,1.000751874,78,438
0x0335c709c9d9f938b2554b91974ef0812e16e890,1,1,0,0,0,0,49188107312972.91,0.0,0.0,0.0,1,324
0x0335f428955506d0c06d18b8fa5a8aabf7462e59,44,20,13,7,4,0,98590017451647.39,130000000000304.98,70000000000071.75,0.5384615384608271,97,617
0x03365fa521cc5ece8b1f7ed1fb00bd4637b01781,2,1,1,0,0,0,200000000000.0,50000000000.0,0.0,0.0,1,271
0x03369f6db2e2e77a2ef92b6295d6989cd68b8491,2,1,1,0,0,0,1.0,0.2,0.0,0.0,1,17
0x0336bf727c155c2c4789d809d30c8c11f4d3ab49,5,5,0,0,0,0,280357588151080.25,0.0,0.0,0.0,26,375
0x0337cbd1a09ae0c4e7f802c0ce2cffe880ef49ba,56,23,8,7,18,0,3651105392447679.0,987081635393733.8,987084698756404.6,1.000003103454224,8,792
0x0337dcbc6f5f2c2ca665fdd487f7d8f23c305b08,74,29,19,15,11,0,1.5311063815738092e+16,5335622000010486.0,5366953474474257.0,1.0058721315834798,50,861
0x0338413ee756d4e561f073b1767e6bf5e18393e9,8,3,1,1,3,0,609.989421,500.0,500.067402,1.000134804,2,391
0x03387d5015f88aea995e790f18ef7ff9dfa0943c,6,2,1,2,1,0,722.516943,140000.0,140184.47452000002,1.0013176751428572,10,402
0x0338e55ea1a26c84ffd70d7c79d8094ac36b6148,36,30,2,1,3,0,2328634219378180.5,100000000000200.0,200.119005,2.0011900499959977e-12,59,466
